Continent,Country,Pivot Field Names,Year,Pivot Field Values,Rank
Asia,Azerbaijan,Generosity,2019,0.035,90
Asia,Azerbaijan,Government trust,2019,0.182,90
Asia,Azerbaijan,Health (Life Expectancy),2019,0.769,90
Asia,Azerbaijan,Score,2019,5.208,90
Asia,Lebanon,Economy,2019,0.987,91
Asia,Lebanon,Family,2019,1.224,91
Asia,Lebanon,Freedom,2019,0.216,91
Asia,Lebanon,Generosity,2019,0.166,91
Asia,Lebanon,Government trust,2019,0.027,91
Asia,Lebanon,Health (Life Expectancy),2019,0.815,91
Asia,Lebanon,Score,2019,5.197,91
Asia,Indonesia,Economy,2019,0.931,92
Asia,Indonesia,Family,2019,1.203,92
Asia,Indonesia,Freedom,2019,0.491,92
Asia,Indonesia,Generosity,2019,0.498,92
Asia,Indonesia,Government trust,2019,0.028,92
Asia,Indonesia,Health (Life Expectancy),2019,0.66,92
Asia,Indonesia,Score,2019,5.192,92
Asia,China,Economy,2019,1.029,93
Asia,China,Family,2019,1.125,93
Asia,China,Freedom,2019,0.521,93
Asia,China,Generosity,2019,0.058,93
Asia,China,Government trust,2019,0.1,93
Asia,China,Health (Life Expectancy),2019,0.893,93
Asia,China,Score,2019,5.191,93
Asia,Vietnam,Economy,2019,0.741,94
Asia,Vietnam,Family,2019,1.346,94
Asia,Vietnam,Freedom,2019,0.543,94
Asia,Vietnam,Generosity,2019,0.147,94
Asia,Vietnam,Government trust,2019,0.073,94
Asia,Vietnam,Health (Life Expectancy),2019,0.851,94
Asia,Vietnam,Score,2019,5.175,94
Asia,Bhutan,Economy,2019,0.813,95
Asia,Bhutan,Family,2019,1.321,95
Asia,Bhutan,Freedom,2019,0.457,95
Asia,Bhutan,Generosity,2019,0.37,95
Asia,Bhutan,Government trust,2019,0.167,95
Asia,Bhutan,Health (Life Expectancy),2019,0.604,95
Asia,Bhutan,Score,2019,5.082,95
Africa,Cameroon,Economy,2019,0.549,96
Africa,Cameroon,Family,2019,0.91,96
Africa,Cameroon,Freedom,2019,0.381,96
Africa,Cameroon,Generosity,2019,0.187,96
Africa,Cameroon,Government trust,2019,0.037,96
Africa,Cameroon,Health (Life Expectancy),2019,0.331,96
Africa,Cameroon,Score,2019,5.044,96
Europe,Bulgaria,Economy,2019,1.092,97
Europe,Bulgaria,Family,2019,1.513,97
Europe,Bulgaria,Freedom,2019,0.311,97
Europe,Bulgaria,Generosity,2019,0.081,97
Europe,Bulgaria,Government trust,2019,0.004,97
Europe,Bulgaria,Health (Life Expectancy),2019,0.815,97
Europe,Bulgaria,Score,2019,5.011,97
Africa,Ghana,Economy,2019,0.611,98
Africa,Ghana,Family,2019,0.868,98
Africa,Ghana,Freedom,2019,0.381,98
Africa,Ghana,Generosity,2019,0.245,98
Africa,Ghana,Government trust,2019,0.04,98
Africa,Ghana,Health (Life Expectancy),2019,0.486,98
Africa,Ghana,Score,2019,4.996,98
Africa,Ivory Coast,Economy,2019,0.569,99
Africa,Ivory Coast,Family,2019,0.808,99
Africa,Ivory Coast,Freedom,2019,0.352,99
Africa,Ivory Coast,Generosity,2019,0.154,99
Africa,Ivory Coast,Government trust,2019,0.09,99
Africa,Ivory Coast,Health (Life Expectancy),2019,0.232,99
Africa,Ivory Coast,Score,2019,4.944,99
Asia,Nepal,Economy,2019,0.446,100
Asia,Nepal,Family,2019,1.226,100
Asia,Nepal,Freedom,2019,0.439,100
Asia,Nepal,Generosity,2019,0.285,100
Asia,Nepal,Government trust,2019,0.089,100
Asia,Nepal,Health (Life Expectancy),2019,0.677,100
Asia,Nepal,Score,2019,4.913,100
Asia,Jordan,Economy,2019,0.837,101
Asia,Jordan,Family,2019,1.225,101
Asia,Jordan,Freedom,2019,0.383,101
Asia,Jordan,Generosity,2019,0.11,101
Asia,Jordan,Government trust,2019,0.13,101
Asia,Jordan,Health (Life Expectancy),2019,0.815,101
Asia,Jordan,Score,2019,4.906,101
Africa,Benin,Economy,2019,0.393,102
Africa,Benin,Family,2019,0.437,102
Africa,Benin,Freedom,2019,0.349,102
Africa,Benin,Generosity,2019,0.175,102
Africa,Benin,Government trust,2019,0.082,102
Africa,Benin,Health (Life Expectancy),2019,0.397,102
Africa,Benin,Score,2019,4.883,102
Africa,Republic of the Congo,Economy,2019,0.673,103
Africa,Republic of the Congo,Family,2019,0.799,103
Africa,Republic of the Congo,Freedom,2019,0.372,103
Africa,Republic of the Congo,Generosity,2019,0.105,103
Africa,Republic of the Congo,Government trust,2019,0.093,103
Africa,Republic of the Congo,Health (Life Expectancy),2019,0.508,103
Africa,Republic of the Congo,Score,2019,4.812,103
Africa,Gabon,Economy,2019,1.057,104
Africa,Gabon,Family,2019,1.183,104
Africa,Gabon,Freedom,2019,0.295,104
Africa,Gabon,Generosity,2019,0.043,104
Africa,Gabon,Government trust,2019,0.055,104
Africa,Gabon,Health (Life Expectancy),2019,0.571,104
Africa,Gabon,Score,2019,4.799,104
Asia,Laos,Economy,2019,0.764,105
Asia,Laos,Family,2019,1.03,105
Asia,Laos,Freedom,2019,0.547,105
Asia,Laos,Generosity,2019,0.266,105
Asia,Laos,Government trust,2019,0.164,105
Asia,Laos,Health (Life Expectancy),2019,0.551,105
Asia,Laos,Score,2019,4.796,105
Africa,South Africa,Economy,2019,0.96,106
Africa,South Africa,Family,2019,1.351,106
Africa,South Africa,Freedom,2019,0.389,106
Africa,South Africa,Generosity,2019,0.13,106
Africa,South Africa,Government trust,2019,0.055,106
Africa,South Africa,Health (Life Expectancy),2019,0.469,106
Africa,South Africa,Score,2019,4.722,106
Europe,Albania,Economy,2019,0.947,107
Europe,Albania,Family,2019,0.848,107
Europe,Albania,Freedom,2019,0.383,107
Europe,Albania,Generosity,2019,0.178,107
Europe,Albania,Government trust,2019,0.027,107
Europe,Albania,Health (Life Expectancy),2019,0.874,107
Europe,Albania,Score,2019,4.719,107
South America,Venezuela,Economy,2019,0.96,108
South America,Venezuela,Family,2019,1.427,108
South America,Venezuela,Freedom,2019,0.154,108
South America,Venezuela,Generosity,2019,0.064,108
South America,Venezuela,Government trust,2019,0.047,108
South America,Venezuela,Health (Life Expectancy),2019,0.805,108
South America,Venezuela,Score,2019,4.707,108
Asia,Cambodia,Economy,2019,0.574,109
Asia,Cambodia,Family,2019,1.122,109
Asia,Cambodia,Freedom,2019,0.609,109
Asia,Cambodia,Generosity,2019,0.232,109
Asia,Cambodia,Government trust,2019,0.062,109
Asia,Cambodia,Health (Life Expectancy),2019,0.637,109
Asia,Cambodia,Score,2019,4.7,109
Asia,Palestinian Territories,Economy,2019,0.657,110
Asia,Palestinian Territories,Family,2019,1.247,110
Asia,Palestinian Territories,Freedom,2019,0.225,110
Asia,Palestinian Territories,Generosity,2019,0.103,110
Asia,Palestinian Territories,Government trust,2019,0.066,110
Asia,Palestinian Territories,Health (Life Expectancy),2019,0.672,110
Asia,Palestinian Territories,Score,2019,4.696,110
Africa,Senegal,Economy,2019,0.45,111
Africa,Senegal,Family,2019,1.134,111
Africa,Senegal,Freedom,2019,0.292,111
Africa,Senegal,Generosity,2019,0.153,111
Africa,Senegal,Government trust,2019,0.072,111
Africa,Senegal,Health (Life Expectancy),2019,0.571,111
Africa,Senegal,Score,2019,4.681,111
Africa,Somalia,Economy,2019,0,112
Africa,Somalia,Family,2019,0.698,112
Africa,Somalia,Freedom,2019,0.559,112
Africa,Somalia,Generosity,2019,0.243,112
Africa,Somalia,Government trust,2019,0.27,112
Africa,Somalia,Health (Life Expectancy),2019,0.268,112
Africa,Somalia,Score,2019,4.668,112
Africa,Namibia,Economy,2019,0.879,113
Africa,Namibia,Family,2019,1.313,113
Africa,Namibia,Freedom,2019,0.401,113
Africa,Namibia,Generosity,2019,0.07,113
Africa,Namibia,Government trust,2019,0.056,113
Africa,Namibia,Health (Life Expectancy),2019,0.477,113
Africa,Namibia,Score,2019,4.639,113
Africa,Niger,Economy,2019,0.138,114
Africa,Niger,Family,2019,0.774,114
Africa,Niger,Freedom,2019,0.318,114
Africa,Niger,Generosity,2019,0.188,114
Africa,Niger,Government trust,2019,0.102,114
Africa,Niger,Health (Life Expectancy),2019,0.366,114
Africa,Niger,Score,2019,4.628,114
Africa,Burkina Faso,Economy,2019,0.331,115
Africa,Burkina Faso,Family,2019,1.056,115
Africa,Burkina Faso,Freedom,2019,0.255,115
Africa,Burkina Faso,Generosity,2019,0.177,115
Africa,Burkina Faso,Government trust,2019,0.113,115
Africa,Burkina Faso,Health (Life Expectancy),2019,0.38,115
Africa,Burkina Faso,Score,2019,4.587,115
Asia,Armenia,Economy,2019,0.85,116
Asia,Armenia,Family,2019,1.055,116
Asia,Armenia,Freedom,2019,0.283,116
Asia,Armenia,Generosity,2019,0.095,116
Asia,Armenia,Government trust,2019,0.064,116
Asia,Armenia,Health (Life Expectancy),2019,0.815,116
Asia,Armenia,Score,2019,4.559,116
Asia,Iran,Economy,2019,1.1,117
Asia,Iran,Family,2019,0.842,117
Asia,Iran,Freedom,2019,0.305,117
Asia,Iran,Generosity,2019,0.27,117
Asia,Iran,Government trust,2019,0.125,117
Asia,Iran,Health (Life Expectancy),2019,0.785,117
Asia,Iran,Score,2019,4.548,117
Africa,Guinea,Economy,2019,0.38,118
Africa,Guinea,Family,2019,0.829,118
Africa,Guinea,Freedom,2019,0.332,118
Africa,Guinea,Generosity,2019,0.207,118
Africa,Guinea,Government trust,2019,0.086,118
Africa,Guinea,Health (Life Expectancy),2019,0.375,118
Africa,Guinea,Score,2019,4.534,118
Asia,Georgia,Economy,2019,0.886,119
Asia,Georgia,Family,2019,0.666,119
Asia,Georgia,Freedom,2019,0.346,119
Asia,Georgia,Generosity,2019,0.043,119
Asia,Georgia,Government trust,2019,0.164,119
Asia,Georgia,Health (Life Expectancy),2019,0.752,119
Asia,Georgia,Score,2019,4.519,119
Africa,Gambia,Economy,2019,0.308,120
Africa,Gambia,Family,2019,0.939,120
Africa,Gambia,Freedom,2019,0.382,120
Africa,Gambia,Generosity,2019,0.269,120
Africa,Gambia,Government trust,2019,0.167,120
Africa,Gambia,Health (Life Expectancy),2019,0.428,120
Africa,Gambia,Score,2019,4.516,120
Africa,Kenya,Economy,2019,0.512,121
Africa,Kenya,Family,2019,0.983,121
Africa,Kenya,Freedom,2019,0.431,121
Africa,Kenya,Generosity,2019,0.372,121
Africa,Kenya,Government trust,2019,0.053,121
Africa,Kenya,Health (Life Expectancy),2019,0.581,121
Africa,Kenya,Score,2019,4.509,121
Africa,Mauritania,Economy,2019,0.57,122
Africa,Mauritania,Family,2019,1.167,122
Africa,Mauritania,Freedom,2019,0.066,122
Africa,Mauritania,Generosity,2019,0.106,122
Africa,Mauritania,Government trust,2019,0.088,122
Africa,Mauritania,Health (Life Expectancy),2019,0.489,122
Africa,Mauritania,Score,2019,4.49,122
Africa,Mozambique,Economy,2019,0.204,123
Africa,Mozambique,Family,2019,0.986,123
Africa,Mozambique,Freedom,2019,0.494,123
Africa,Mozambique,Generosity,2019,0.197,123
Africa,Mozambique,Government trust,2019,0.138,123
Africa,Mozambique,Health (Life Expectancy),2019,0.39,123
Africa,Mozambique,Score,2019,4.466,123
Africa,Tunisia,Economy,2019,0.921,124
Africa,Tunisia,Family,2019,1,124
Africa,Tunisia,Freedom,2019,0.167,124
Africa,Tunisia,Generosity,2019,0.059,124
Africa,Tunisia,Government trust,2019,0.055,124
Africa,Tunisia,Health (Life Expectancy),2019,0.815,124
Africa,Tunisia,Score,2019,4.461,124
Asia,Bangladesh,Economy,2019,0.562,125
Asia,Bangladesh,Family,2019,0.928,125
Asia,Bangladesh,Freedom,2019,0.527,125
Asia,Bangladesh,Generosity,2019,0.166,125
Asia,Bangladesh,Government trust,2019,0.143,125
Asia,Bangladesh,Health (Life Expectancy),2019,0.723,125
Asia,Bangladesh,Score,2019,4.456,125
Asia,Iraq,Economy,2019,1.043,126
Asia,Iraq,Family,2019,0.98,126
Asia,Iraq,Freedom,2019,0.241,126
Asia,Iraq,Generosity,2019,0.148,126
Asia,Iraq,Government trust,2019,0.089,126
Asia,Iraq,Health (Life Expectancy),2019,0.574,126
Asia,Iraq,Score,2019,4.437,126
Africa,Democratic Republic of the Congo,Economy,2019,0.094,127
Africa,Democratic Republic of the Congo,Family,2019,1.125,127
Africa,Democratic Republic of the Congo,Freedom,2019,0.269,127
Africa,Democratic Republic of the Congo,Generosity,2019,0.212,127
Africa,Democratic Republic of the Congo,Government trust,2019,0.053,127
Africa,Democratic Republic of the Congo,Health (Life Expectancy),2019,0.357,127
Africa,Democratic Republic of the Congo,Score,2019,4.418,127
Africa,Mali,Economy,2019,0.385,128
Africa,Mali,Family,2019,1.105,128
Africa,Mali,Freedom,2019,0.327,128
Africa,Mali,Generosity,2019,0.153,128
Africa,Mali,Government trust,2019,0.052,128
Africa,Mali,Health (Life Expectancy),2019,0.308,128
Africa,Mali,Score,2019,4.39,128
Africa,Sierra Leone,Economy,2019,0.268,129
Africa,Sierra Leone,Family,2019,0.841,129
Africa,Sierra Leone,Freedom,2019,0.309,129
Africa,Sierra Leone,Generosity,2019,0.252,129
Africa,Sierra Leone,Government trust,2019,0.045,129
Africa,Sierra Leone,Health (Life Expectancy),2019,0.242,129
Africa,Sierra Leone,Score,2019,4.374,129
Asia,Sri Lanka,Economy,2019,0.949,130
Asia,Sri Lanka,Family,2019,1.265,130
Asia,Sri Lanka,Freedom,2019,0.47,130
Asia,Sri Lanka,Generosity,2019,0.244,130
Asia,Sri Lanka,Government trust,2019,0.047,130
Asia,Sri Lanka,Health (Life Expectancy),2019,0.831,130
Asia,Sri Lanka,Score,2019,4.366,130
Asia,Myanmar,Economy,2019,0.71,131
Asia,Myanmar,Family,2019,1.181,131
Asia,Myanmar,Freedom,2019,0.525,131
Asia,Myanmar,Generosity,2019,0.566,131
Asia,Myanmar,Government trust,2019,0.172,131
Asia,Myanmar,Health (Life Expectancy),2019,0.555,131
Asia,Myanmar,Score,2019,4.36,131
Africa,Chad,Economy,2019,0.35,132
Africa,Chad,Family,2019,0.766,132
Africa,Chad,Freedom,2019,0.174,132
Africa,Chad,Generosity,2019,0.198,132
Africa,Chad,Government trust,2019,0.078,132
Africa,Chad,Health (Life Expectancy),2019,0.192,132
Africa,Chad,Score,2019,4.35,132
Europe,Ukraine,Economy,2019,0.82,133
Europe,Ukraine,Family,2019,1.39,133
Europe,Ukraine,Freedom,2019,0.178,133
Europe,Ukraine,Generosity,2019,0.187,133
Europe,Ukraine,Government trust,2019,0.01,133
Europe,Ukraine,Health (Life Expectancy),2019,0.739,133
Europe,Ukraine,Score,2019,4.332,133
Africa,Ethiopia,Economy,2019,0.336,134
Africa,Ethiopia,Family,2019,1.033,134
Africa,Ethiopia,Freedom,2019,0.344,134
Africa,Ethiopia,Generosity,2019,0.209,134
Africa,Ethiopia,Government trust,2019,0.1,134
Africa,Ethiopia,Health (Life Expectancy),2019,0.532,134
Africa,Ethiopia,Score,2019,4.286,134
Africa,Swaziland,Economy,2019,0.811,135
Africa,Swaziland,Family,2019,1.149,135
Africa,Swaziland,Freedom,2019,0.313,135
Africa,Swaziland,Generosity,2019,0.074,135
Africa,Swaziland,Government trust,2019,0.135,135
Africa,Swaziland,Health (Life Expectancy),2019,0,135
Africa,Swaziland,Score,2019,4.212,135
Africa,Uganda,Economy,2019,0.332,136
Africa,Uganda,Family,2019,1.069,136
Africa,Uganda,Freedom,2019,0.356,136
Africa,Uganda,Generosity,2019,0.252,136
Africa,Uganda,Government trust,2019,0.06,136
Africa,Uganda,Health (Life Expectancy),2019,0.443,136
Africa,Uganda,Score,2019,4.189,136
Africa,Egypt,Economy,2019,0.913,137
Africa,Egypt,Family,2019,1.039,137
Africa,Egypt,Freedom,2019,0.241,137
Africa,Egypt,Generosity,2019,0.076,137
Africa,Egypt,Government trust,2019,0.067,137
Africa,Egypt,Health (Life Expectancy),2019,0.644,137
Africa,Egypt,Score,2019,4.166,137
Africa,Zambia,Economy,2019,0.578,138
Africa,Zambia,Family,2019,1.058,138
Africa,Zambia,Freedom,2019,0.431,138
Africa,Zambia,Generosity,2019,0.247,138
Africa,Zambia,Government trust,2019,0.087,138
Africa,Zambia,Health (Life Expectancy),2019,0.426,138
Africa,Zambia,Score,2019,4.107,138
Africa,Togo,Economy,2019,0.275,139
Africa,Togo,Family,2019,0.572,139
Africa,Togo,Freedom,2019,0.293,139
Africa,Togo,Generosity,2019,0.177,139
Africa,Togo,Government trust,2019,0.085,139
Africa,Togo,Health (Life Expectancy),2019,0.41,139
Africa,Togo,Score,2019,4.085,139
Asia,India,Economy,2019,0.755,140
Asia,India,Family,2019,0.765,140
Asia,India,Freedom,2019,0.498,140
Asia,India,Generosity,2019,0.2,140
Asia,India,Government trust,2019,0.085,140
Asia,India,Health (Life Expectancy),2019,0.588,140
Asia,India,Score,2019,4.015,140
Africa,Liberia,Economy,2019,0.073,141
Africa,Liberia,Family,2019,0.922,141
Africa,Liberia,Freedom,2019,0.37,141
Africa,Liberia,Generosity,2019,0.233,141
Africa,Liberia,Government trust,2019,0.033,141
Africa,Liberia,Health (Life Expectancy),2019,0.443,141
Africa,Liberia,Score,2019,3.975,141
Africa,Comoros,Economy,2019,0.274,142
Africa,Comoros,Family,2019,0.757,142
Africa,Comoros,Freedom,2019,0.142,142
Africa,Comoros,Generosity,2019,0.275,142
Africa,Comoros,Government trust,2019,0.078,142
Africa,Comoros,Health (Life Expectancy),2019,0.505,142
Africa,Comoros,Score,2019,3.973,142
Africa,Madagascar,Economy,2019,0.274,143
Africa,Madagascar,Family,2019,0.916,143
Africa,Madagascar,Freedom,2019,0.148,143
Africa,Madagascar,Generosity,2019,0.169,143
Africa,Madagascar,Government trust,2019,0.041,143
Africa,Madagascar,Health (Life Expectancy),2019,0.555,143
Africa,Madagascar,Score,2019,3.933,143
Africa,Lesotho,Economy,2019,0.489,144
Africa,Lesotho,Family,2019,1.169,144
Africa,Lesotho,Freedom,2019,0.359,144
Africa,Lesotho,Generosity,2019,0.107,144
Africa,Lesotho,Government trust,2019,0.093,144
Africa,Lesotho,Health (Life Expectancy),2019,0.168,144
Africa,Lesotho,Score,2019,3.802,144
Africa,Burundi,Economy,2019,0.046,145
Africa,Burundi,Family,2019,0.447,145
Africa,Burundi,Freedom,2019,0.22,145
Africa,Burundi,Generosity,2019,0.176,145
Africa,Burundi,Government trust,2019,0.18,145
Africa,Burundi,Health (Life Expectancy),2019,0.38,145
Africa,Burundi,Score,2019,3.775,145
Africa,Zimbabwe,Economy,2019,0.366,146
Africa,Zimbabwe,Family,2019,1.114,146
Africa,Zimbabwe,Freedom,2019,0.361,146
Africa,Zimbabwe,Generosity,2019,0.151,146
Africa,Zimbabwe,Government trust,2019,0.089,146
Africa,Zimbabwe,Health (Life Expectancy),2019,0.433,146
Africa,Zimbabwe,Score,2019,3.663,146
North America,Haiti,Economy,2019,0.323,147
North America,Haiti,Family,2019,0.688,147
North America,Haiti,Freedom,2019,0.026,147
North America,Haiti,Generosity,2019,0.419,147
North America,Haiti,Government trust,2019,0.11,147
North America,Haiti,Health (Life Expectancy),2019,0.449,147
North America,Haiti,Score,2019,3.597,147
Africa,Botswana,Economy,2019,1.041,148
Africa,Botswana,Family,2019,1.145,148
Africa,Botswana,Freedom,2019,0.455,148
Africa,Botswana,Generosity,2019,0.025,148
Africa,Botswana,Government trust,2019,0.1,148
Africa,Botswana,Health (Life Expectancy),2019,0.538,148
Africa,Botswana,Score,2019,3.488,148
Asia,Syria,Economy,2019,0.619,149
Asia,Syria,Family,2019,0.378,149
Asia,Syria,Freedom,2019,0.013,149
Asia,Syria,Generosity,2019,0.331,149
Asia,Syria,Government trust,2019,0.141,149
Asia,Syria,Health (Life Expectancy),2019,0.44,149
Asia,Syria,Score,2019,3.462,149
Africa,Malawi,Economy,2019,0.191,150
Africa,Malawi,Family,2019,0.56,150
Africa,Malawi,Freedom,2019,0.443,150
Africa,Malawi,Generosity,2019,0.218,150
Africa,Malawi,Government trust,2019,0.089,150
Africa,Malawi,Health (Life Expectancy),2019,0.495,150
Africa,Malawi,Score,2019,3.41,150
Asia,Yemen,Economy,2019,0.287,151
Asia,Yemen,Family,2019,1.163,151
Asia,Yemen,Freedom,2019,0.143,151
Asia,Yemen,Generosity,2019,0.108,151
Asia,Yemen,Government trust,2019,0.077,151
Asia,Yemen,Health (Life Expectancy),2019,0.463,151
Asia,Yemen,Score,2019,3.38,151
Africa,Rwanda,Economy,2019,0.359,152
Africa,Rwanda,Family,2019,0.711,152
Africa,Rwanda,Freedom,2019,0.555,152
Africa,Rwanda,Generosity,2019,0.217,152
Africa,Rwanda,Government trust,2019,0.411,152
Africa,Rwanda,Health (Life Expectancy),2019,0.614,152
Africa,Rwanda,Score,2019,3.334,152
Africa,Tanzania,Economy,2019,0.476,153
Africa,Tanzania,Family,2019,0.885,153
Africa,Tanzania,Freedom,2019,0.417,153
Africa,Tanzania,Generosity,2019,0.276,153
Africa,Tanzania,Government trust,2019,0.147,153
Africa,Tanzania,Health (Life Expectancy),2019,0.499,153
Africa,Tanzania,Score,2019,3.231,153
Asia,Afghanistan,Economy,2019,0.35,154
Asia,Afghanistan,Family,2019,0.517,154
Asia,Afghanistan,Freedom,2019,0,154
Asia,Afghanistan,Generosity,2019,0.158,154
Asia,Afghanistan,Government trust,2019,0.025,154
Asia,Afghanistan,Health (Life Expectancy),2019,0.361,154
Asia,Afghanistan,Score,2019,3.203,154
Africa,Central African Republic,Economy,2019,0.026,155
Africa,Central African Republic,Family,2019,0,155
Africa,Central African Republic,Freedom,2019,0.225,155
Africa,Central African Republic,Generosity,2019,0.235,155
Africa,Central African Republic,Government trust,2019,0.035,155
Africa,Central African Republic,Health (Life Expectancy),2019,0.105,155
Africa,Central African Republic,Score,2019,3.083,155
Africa,South Sudan,Economy,2019,0.306,156
Africa,South Sudan,Family,2019,0.575,156
Africa,South Sudan,Freedom,2019,0.01,156
Africa,South Sudan,Generosity,2019,0.202,156
Africa,South Sudan,Government trust,2019,0.091,156
