Continent,Country,Key,Year,Rank,Score,Value
Europe,Finland,Economy,2019,1,7.769,1.34
Europe,Finland,Family,2019,1,7.769,1.587
Europe,Finland,Freedom,2019,1,7.769,0.596
Europe,Finland,Generosity,2019,1,7.769,0.153
Europe,Finland,Government trust,2019,1,7.769,0.393
Europe,Finland,Health (Life Expectancy),2019,1,7.769,0.986
Europe,Denmark,Economy,2019,2,7.6,1.383
Europe,Denmark,Family,2019,2,7.6,1.573
Europe,Denmark,Freedom,2019,2,7.6,0.592
Europe,Denmark,Generosity,2019,2,7.6,0.252
Europe,Denmark,Government trust,2019,2,7.6,0.41
Europe,Denmark,Health (Life Expectancy),2019,2,7.6,0.996
Europe,Norway,Economy,2019,3,7.554,1.488
Europe,Norway,Family,2019,3,7.554,1.582
Europe,Norway,Freedom,2019,3,7.554,0.603
Europe,Norway,Generosity,2019,3,7.554,0.271
Europe,Norway,Government trust,2019,3,7.554,0.341
Europe,Norway,Health (Life Expectancy),2019,3,7.554,1.028
Europe,Iceland,Economy,2019,4,7.494,1.38
Europe,Iceland,Family,2019,4,7.494,1.624
Europe,Iceland,Freedom,2019,4,7.494,0.591
Europe,Iceland,Generosity,2019,4,7.494,0.354
Europe,Iceland,Government trust,2019,4,7.494,0.118
Europe,Iceland,Health (Life Expectancy),2019,4,7.494,1.026
Europe,Netherlands,Economy,2019,5,7.488,1.396
Europe,Netherlands,Family,2019,5,7.488,1.522
Europe,Netherlands,Freedom,2019,5,7.488,0.557
Europe,Netherlands,Generosity,2019,5,7.488,0.322
Europe,Netherlands,Government trust,2019,5,7.488,0.298
Europe,Netherlands,Health (Life Expectancy),2019,5,7.488,0.999
Europe,Switzerland,Economy,2019,6,7.48,1.452
Europe,Switzerland,Family,2019,6,7.48,1.526
Europe,Switzerland,Freedom,2019,6,7.48,0.572
Europe,Switzerland,Generosity,2019,6,7.48,0.263
Europe,Switzerland,Government trust,2019,6,7.48,0.343
Europe,Switzerland,Health (Life Expectancy),2019,6,7.48,1.052
Europe,Sweden,Economy,2019,7,7.343,1.387
Europe,Sweden,Family,2019,7,7.343,1.487
Europe,Sweden,Freedom,2019,7,7.343,0.574
Europe,Sweden,Generosity,2019,7,7.343,0.267
Europe,Sweden,Government trust,2019,7,7.343,0.373
Europe,Sweden,Health (Life Expectancy),2019,7,7.343,1.009
Oceania,New Zealand,Economy,2019,8,7.307,1.303
Oceania,New Zealand,Family,2019,8,7.307,1.557
Oceania,New Zealand,Freedom,2019,8,7.307,0.585
Oceania,New Zealand,Generosity,2019,8,7.307,0.33
Oceania,New Zealand,Government trust,2019,8,7.307,0.38
Oceania,New Zealand,Health (Life Expectancy),2019,8,7.307,1.026
North America,Canada,Economy,2019,9,7.278,1.365
North America,Canada,Family,2019,9,7.278,1.505
North America,Canada,Freedom,2019,9,7.278,0.584
North America,Canada,Generosity,2019,9,7.278,0.285
North America,Canada,Government trust,2019,9,7.278,0.308
North America,Canada,Health (Life Expectancy),2019,9,7.278,1.039
Europe,Austria,Economy,2019,10,7.246,1.376
Europe,Austria,Family,2019,10,7.246,1.475
Europe,Austria,Freedom,2019,10,7.246,0.532
Europe,Austria,Generosity,2019,10,7.246,0.244
Europe,Austria,Government trust,2019,10,7.246,0.226
Europe,Austria,Health (Life Expectancy),2019,10,7.246,1.016
Oceania,Australia,Economy,2019,11,7.228,1.372
Oceania,Australia,Family,2019,11,7.228,1.548
Oceania,Australia,Freedom,2019,11,7.228,0.557
Oceania,Australia,Generosity,2019,11,7.228,0.332
Oceania,Australia,Government trust,2019,11,7.228,0.29
Oceania,Australia,Health (Life Expectancy),2019,11,7.228,1.036
North America,Costa Rica,Economy,2019,12,7.167,1.034
North America,Costa Rica,Family,2019,12,7.167,1.441
North America,Costa Rica,Freedom,2019,12,7.167,0.558
North America,Costa Rica,Generosity,2019,12,7.167,0.144
North America,Costa Rica,Government trust,2019,12,7.167,0.093
North America,Costa Rica,Health (Life Expectancy),2019,12,7.167,0.963
Asia,Israel,Economy,2019,13,7.139,1.276
Asia,Israel,Family,2019,13,7.139,1.455
Asia,Israel,Freedom,2019,13,7.139,0.371
Asia,Israel,Generosity,2019,13,7.139,0.261
Asia,Israel,Government trust,2019,13,7.139,0.082
Asia,Israel,Health (Life Expectancy),2019,13,7.139,1.029
Europe,Luxembourg,Economy,2019,14,7.09,1.609
Europe,Luxembourg,Family,2019,14,7.09,1.479
Europe,Luxembourg,Freedom,2019,14,7.09,0.526
Europe,Luxembourg,Generosity,2019,14,7.09,0.194
Europe,Luxembourg,Government trust,2019,14,7.09,0.316
Europe,Luxembourg,Health (Life Expectancy),2019,14,7.09,1.012
Europe,United Kingdom,Economy,2019,15,7.054,1.333
Europe,United Kingdom,Family,2019,15,7.054,1.538
Europe,United Kingdom,Freedom,2019,15,7.054,0.45
Europe,United Kingdom,Generosity,2019,15,7.054,0.348
Europe,United Kingdom,Government trust,2019,15,7.054,0.278
Europe,United Kingdom,Health (Life Expectancy),2019,15,7.054,0.996
Europe,Ireland,Economy,2019,16,7.021,1.499
Europe,Ireland,Family,2019,16,7.021,1.553
Europe,Ireland,Freedom,2019,16,7.021,0.516
Europe,Ireland,Generosity,2019,16,7.021,0.298
Europe,Ireland,Government trust,2019,16,7.021,0.31
Europe,Ireland,Health (Life Expectancy),2019,16,7.021,0.999
Europe,Germany,Economy,2019,17,6.985,1.373
Europe,Germany,Family,2019,17,6.985,1.454
Europe,Germany,Freedom,2019,17,6.985,0.495
Europe,Germany,Generosity,2019,17,6.985,0.261
Europe,Germany,Government trust,2019,17,6.985,0.265
Europe,Germany,Health (Life Expectancy),2019,17,6.985,0.987
Europe,Belgium,Economy,2019,18,6.923,1.356
Europe,Belgium,Family,2019,18,6.923,1.504
Europe,Belgium,Freedom,2019,18,6.923,0.473
Europe,Belgium,Generosity,2019,18,6.923,0.16
Europe,Belgium,Government trust,2019,18,6.923,0.21
Europe,Belgium,Health (Life Expectancy),2019,18,6.923,0.986
North America,United States,Economy,2019,19,6.892,1.433
North America,United States,Family,2019,19,6.892,1.457
North America,United States,Freedom,2019,19,6.892,0.454
North America,United States,Generosity,2019,19,6.892,0.28
North America,United States,Government trust,2019,19,6.892,0.128
North America,United States,Health (Life Expectancy),2019,19,6.892,0.874
Europe,Czech Republic,Economy,2019,20,6.852,1.269
Europe,Czech Republic,Family,2019,20,6.852,1.487
Europe,Czech Republic,Freedom,2019,20,6.852,0.457
Europe,Czech Republic,Generosity,2019,20,6.852,0.046
Europe,Czech Republic,Government trust,2019,20,6.852,0.036
Europe,Czech Republic,Health (Life Expectancy),2019,20,6.852,0.92
Asia,United Arab Emirates,Economy,2019,21,6.825,1.503
Asia,United Arab Emirates,Family,2019,21,6.825,1.31
Asia,United Arab Emirates,Freedom,2019,21,6.825,0.598
Asia,United Arab Emirates,Generosity,2019,21,6.825,0.262
Asia,United Arab Emirates,Government trust,2019,21,6.825,0.182
Asia,United Arab Emirates,Health (Life Expectancy),2019,21,6.825,0.825
Europe,Malta,Economy,2019,22,6.726,1.3
Europe,Malta,Family,2019,22,6.726,1.52
Europe,Malta,Freedom,2019,22,6.726,0.564
Europe,Malta,Generosity,2019,22,6.726,0.375
Europe,Malta,Government trust,2019,22,6.726,0.151
Europe,Malta,Health (Life Expectancy),2019,22,6.726,0.999
North America,Mexico,Economy,2019,23,6.595,1.07
North America,Mexico,Family,2019,23,6.595,1.323
North America,Mexico,Freedom,2019,23,6.595,0.433
North America,Mexico,Generosity,2019,23,6.595,0.074
North America,Mexico,Government trust,2019,23,6.595,0.073
North America,Mexico,Health (Life Expectancy),2019,23,6.595,0.861
Europe,France,Economy,2019,24,6.592,1.324
Europe,France,Family,2019,24,6.592,1.472
Europe,France,Freedom,2019,24,6.592,0.436
Europe,France,Generosity,2019,24,6.592,0.111
Europe,France,Government trust,2019,24,6.592,0.183
Europe,France,Health (Life Expectancy),2019,24,6.592,1.045
Asia,Taiwan,Economy,2019,25,6.446,1.368
Asia,Taiwan,Family,2019,25,6.446,1.43
Asia,Taiwan,Freedom,2019,25,6.446,0.351
Asia,Taiwan,Generosity,2019,25,6.446,0.242
Asia,Taiwan,Government trust,2019,25,6.446,0.097
Asia,Taiwan,Health (Life Expectancy),2019,25,6.446,0.914
South America,Chile,Economy,2019,26,6.444,1.159
South America,Chile,Family,2019,26,6.444,1.369
South America,Chile,Freedom,2019,26,6.444,0.357
South America,Chile,Generosity,2019,26,6.444,0.187
South America,Chile,Government trust,2019,26,6.444,0.056
South America,Chile,Health (Life Expectancy),2019,26,6.444,0.92
North America,Guatemala,Economy,2019,27,6.436,0.8
North America,Guatemala,Family,2019,27,6.436,1.269
North America,Guatemala,Freedom,2019,27,6.436,0.535
North America,Guatemala,Generosity,2019,27,6.436,0.175
North America,Guatemala,Government trust,2019,27,6.436,0.078
North America,Guatemala,Health (Life Expectancy),2019,27,6.436,0.746
Asia,Saudi Arabia,Economy,2019,28,6.375,1.403
Asia,Saudi Arabia,Family,2019,28,6.375,1.357
Asia,Saudi Arabia,Freedom,2019,28,6.375,0.439
Asia,Saudi Arabia,Generosity,2019,28,6.375,0.08
Asia,Saudi Arabia,Government trust,2019,28,6.375,0.132
Asia,Saudi Arabia,Health (Life Expectancy),2019,28,6.375,0.795
Asia,Qatar,Economy,2019,29,6.374,1.684
Asia,Qatar,Family,2019,29,6.374,1.313
Asia,Qatar,Freedom,2019,29,6.374,0.555
Asia,Qatar,Generosity,2019,29,6.374,0.22
Asia,Qatar,Government trust,2019,29,6.374,0.167
Asia,Qatar,Health (Life Expectancy),2019,29,6.374,0.871
Europe,Spain,Economy,2019,30,6.354,1.286
Europe,Spain,Family,2019,30,6.354,1.484
Europe,Spain,Freedom,2019,30,6.354,0.362
Europe,Spain,Generosity,2019,30,6.354,0.153
Europe,Spain,Government trust,2019,30,6.354,0.079
Europe,Spain,Health (Life Expectancy),2019,30,6.354,1.062
North America,Panama,Economy,2019,31,6.321,1.149
North America,Panama,Family,2019,31,6.321,1.442
North America,Panama,Freedom,2019,31,6.321,0.516
North America,Panama,Generosity,2019,31,6.321,0.109
North America,Panama,Government trust,2019,31,6.321,0.054
North America,Panama,Health (Life Expectancy),2019,31,6.321,0.91
South America,Brazil,Economy,2019,32,6.3,1.004
South America,Brazil,Family,2019,32,6.3,1.439
South America,Brazil,Freedom,2019,32,6.3,0.39
South America,Brazil,Generosity,2019,32,6.3,0.099
South America,Brazil,Government trust,2019,32,6.3,0.086
South America,Brazil,Health (Life Expectancy),2019,32,6.3,0.802
South America,Uruguay,Economy,2019,33,6.293,1.124
South America,Uruguay,Family,2019,33,6.293,1.465
South America,Uruguay,Freedom,2019,33,6.293,0.523
South America,Uruguay,Generosity,2019,33,6.293,0.127
South America,Uruguay,Government trust,2019,33,6.293,0.15
South America,Uruguay,Health (Life Expectancy),2019,33,6.293,0.891
Asia,Singapore,Economy,2019,34,6.262,1.572
Asia,Singapore,Family,2019,34,6.262,1.463
Asia,Singapore,Freedom,2019,34,6.262,0.556
Asia,Singapore,Generosity,2019,34,6.262,0.271
Asia,Singapore,Government trust,2019,34,6.262,0.453
Asia,Singapore,Health (Life Expectancy),2019,34,6.262,1.141
North America,El Salvador,Economy,2019,35,6.253,0.794
North America,El Salvador,Family,2019,35,6.253,1.242
North America,El Salvador,Freedom,2019,35,6.253,0.43
North America,El Salvador,Generosity,2019,35,6.253,0.093
North America,El Salvador,Government trust,2019,35,6.253,0.074
North America,El Salvador,Health (Life Expectancy),2019,35,6.253,0.789
Europe,Italy,Economy,2019,36,6.223,1.294
Europe,Italy,Family,2019,36,6.223,1.488
Europe,Italy,Freedom,2019,36,6.223,0.231
Europe,Italy,Generosity,2019,36,6.223,0.158
Europe,Italy,Government trust,2019,36,6.223,0.03
Europe,Italy,Health (Life Expectancy),2019,36,6.223,1.039
Asia,Bahrain,Economy,2019,37,6.199,1.362
Asia,Bahrain,Family,2019,37,6.199,1.368
Asia,Bahrain,Freedom,2019,37,6.199,0.536
Asia,Bahrain,Generosity,2019,37,6.199,0.255
Asia,Bahrain,Government trust,2019,37,6.199,0.11
Asia,Bahrain,Health (Life Expectancy),2019,37,6.199,0.871
Europe,Slovakia,Economy,2019,38,6.198,1.246
Europe,Slovakia,Family,2019,38,6.198,1.504
Europe,Slovakia,Freedom,2019,38,6.198,0.334
Europe,Slovakia,Generosity,2019,38,6.198,0.121
Europe,Slovakia,Government trust,2019,38,6.198,0.014
Europe,Slovakia,Health (Life Expectancy),2019,38,6.198,0.881
Europe,Poland,Economy,2019,40,6.182,1.206
Europe,Poland,Family,2019,40,6.182,1.438
Europe,Poland,Freedom,2019,40,6.182,0.483
Europe,Poland,Generosity,2019,40,6.182,0.117
Europe,Poland,Government trust,2019,40,6.182,0.05
Europe,Poland,Health (Life Expectancy),2019,40,6.182,0.884
Asia,Uzbekistan,Economy,2019,41,6.174,0.745
Asia,Uzbekistan,Family,2019,41,6.174,1.529
Asia,Uzbekistan,Freedom,2019,41,6.174,0.631
Asia,Uzbekistan,Generosity,2019,41,6.174,0.322
Asia,Uzbekistan,Government trust,2019,41,6.174,0.24
Asia,Uzbekistan,Health (Life Expectancy),2019,41,6.174,0.756
Europe,Lithuania,Economy,2019,42,6.149,1.238
Europe,Lithuania,Family,2019,42,6.149,1.515
Europe,Lithuania,Freedom,2019,42,6.149,0.291
Europe,Lithuania,Generosity,2019,42,6.149,0.043
Europe,Lithuania,Government trust,2019,42,6.149,0.042
Europe,Lithuania,Health (Life Expectancy),2019,42,6.149,0.818
South America,Colombia,Economy,2019,43,6.125,0.985
South America,Colombia,Family,2019,43,6.125,1.41
South America,Colombia,Freedom,2019,43,6.125,0.47
South America,Colombia,Generosity,2019,43,6.125,0.099
South America,Colombia,Government trust,2019,43,6.125,0.034
South America,Colombia,Health (Life Expectancy),2019,43,6.125,0.841
Europe,Slovenia,Economy,2019,44,6.118,1.258
Europe,Slovenia,Family,2019,44,6.118,1.523
Europe,Slovenia,Freedom,2019,44,6.118,0.564
Europe,Slovenia,Generosity,2019,44,6.118,0.144
Europe,Slovenia,Government trust,2019,44,6.118,0.057
Europe,Slovenia,Health (Life Expectancy),2019,44,6.118,0.953
North America,Nicaragua,Economy,2019,45,6.105,0.694
North America,Nicaragua,Family,2019,45,6.105,1.325
North America,Nicaragua,Freedom,2019,45,6.105,0.435
North America,Nicaragua,Generosity,2019,45,6.105,0.2
North America,Nicaragua,Government trust,2019,45,6.105,0.127
North America,Nicaragua,Health (Life Expectancy),2019,45,6.105,0.835
Europe,Kosovo,Economy,2019,46,6.1,0.882
Europe,Kosovo,Family,2019,46,6.1,1.232
Europe,Kosovo,Freedom,2019,46,6.1,0.489
Europe,Kosovo,Generosity,2019,46,6.1,0.262
Europe,Kosovo,Government trust,2019,46,6.1,0.006
Europe,Kosovo,Health (Life Expectancy),2019,46,6.1,0.758
South America,Argentina,Economy,2019,47,6.086,1.092
South America,Argentina,Family,2019,47,6.086,1.432
South America,Argentina,Freedom,2019,47,6.086,0.471
South America,Argentina,Generosity,2019,47,6.086,0.066
South America,Argentina,Government trust,2019,47,6.086,0.05
South America,Argentina,Health (Life Expectancy),2019,47,6.086,0.881
Europe,Romania,Economy,2019,48,6.07,1.162
Europe,Romania,Family,2019,48,6.07,1.232
Europe,Romania,Freedom,2019,48,6.07,0.462
Europe,Romania,Generosity,2019,48,6.07,0.083
Europe,Romania,Government trust,2019,48,6.07,0.005
Europe,Romania,Health (Life Expectancy),2019,48,6.07,0.825
Asia,Cyprus,Economy,2019,49,6.046,1.263
Asia,Cyprus,Family,2019,49,6.046,1.223
Asia,Cyprus,Freedom,2019,49,6.046,0.406
Asia,Cyprus,Generosity,2019,49,6.046,0.19
Asia,Cyprus,Government trust,2019,49,6.046,0.041
Asia,Cyprus,Health (Life Expectancy),2019,49,6.046,1.042
South America,Ecuador,Economy,2019,50,6.028,0.912
South America,Ecuador,Family,2019,50,6.028,1.312
South America,Ecuador,Freedom,2019,50,6.028,0.498
South America,Ecuador,Generosity,2019,50,6.028,0.126
South America,Ecuador,Government trust,2019,50,6.028,0.087
South America,Ecuador,Health (Life Expectancy),2019,50,6.028,0.868
Asia,Kuwait,Economy,2019,51,6.021,1.5
Asia,Kuwait,Family,2019,51,6.021,1.319
Asia,Kuwait,Freedom,2019,51,6.021,0.493
Asia,Kuwait,Generosity,2019,51,6.021,0.142
Asia,Kuwait,Government trust,2019,51,6.021,0.097
Asia,Kuwait,Health (Life Expectancy),2019,51,6.021,0.808
Asia,Thailand,Economy,2019,52,6.008,1.05
Asia,Thailand,Family,2019,52,6.008,1.409
Asia,Thailand,Freedom,2019,52,6.008,0.557
Asia,Thailand,Generosity,2019,52,6.008,0.359
Asia,Thailand,Government trust,2019,52,6.008,0.028
Asia,Thailand,Health (Life Expectancy),2019,52,6.008,0.828
Europe,Latvia,Economy,2019,53,5.94,1.187
Europe,Latvia,Family,2019,53,5.94,1.465
Europe,Latvia,Freedom,2019,53,5.94,0.264
Europe,Latvia,Generosity,2019,53,5.94,0.075
Europe,Latvia,Government trust,2019,53,5.94,0.064
Europe,Latvia,Health (Life Expectancy),2019,53,5.94,0.812
Asia,South Korea,Economy,2019,54,5.895,1.301
Asia,South Korea,Family,2019,54,5.895,1.219
Asia,South Korea,Freedom,2019,54,5.895,0.159
Asia,South Korea,Generosity,2019,54,5.895,0.175
Asia,South Korea,Government trust,2019,54,5.895,0.056
Asia,South Korea,Health (Life Expectancy),2019,54,5.895,1.036
Europe,Estonia,Economy,2019,55,5.893,1.237
Europe,Estonia,Family,2019,55,5.893,1.528
Europe,Estonia,Freedom,2019,55,5.893,0.495
Europe,Estonia,Generosity,2019,55,5.893,0.103
Europe,Estonia,Government trust,2019,55,5.893,0.161
Europe,Estonia,Health (Life Expectancy),2019,55,5.893,0.874
North America,Jamaica,Economy,2019,56,5.89,0.831
North America,Jamaica,Family,2019,56,5.89,1.478
North America,Jamaica,Freedom,2019,56,5.89,0.49
North America,Jamaica,Generosity,2019,56,5.89,0.107
North America,Jamaica,Government trust,2019,56,5.89,0.028
North America,Jamaica,Health (Life Expectancy),2019,56,5.89,0.831
Africa,Mauritius,Economy,2019,57,5.888,1.12
Africa,Mauritius,Family,2019,57,5.888,1.402
Africa,Mauritius,Freedom,2019,57,5.888,0.498
Africa,Mauritius,Generosity,2019,57,5.888,0.215
Africa,Mauritius,Government trust,2019,57,5.888,0.06
Africa,Mauritius,Health (Life Expectancy),2019,57,5.888,0.798
Asia,Japan,Economy,2019,58,5.886,1.327
Asia,Japan,Family,2019,58,5.886,1.419
Asia,Japan,Freedom,2019,58,5.886,0.445
Asia,Japan,Generosity,2019,58,5.886,0.069
Asia,Japan,Government trust,2019,58,5.886,0.14
Asia,Japan,Health (Life Expectancy),2019,58,5.886,1.088
North America,Honduras,Economy,2019,59,5.86,0.642
North America,Honduras,Family,2019,59,5.86,1.236
North America,Honduras,Freedom,2019,59,5.86,0.507
North America,Honduras,Generosity,2019,59,5.86,0.246
North America,Honduras,Government trust,2019,59,5.86,0.078
North America,Honduras,Health (Life Expectancy),2019,59,5.86,0.828
Asia,Kazakhstan,Economy,2019,60,5.809,1.173
Asia,Kazakhstan,Family,2019,60,5.809,1.508
Asia,Kazakhstan,Freedom,2019,60,5.809,0.41
Asia,Kazakhstan,Generosity,2019,60,5.809,0.146
Asia,Kazakhstan,Government trust,2019,60,5.809,0.096
Asia,Kazakhstan,Health (Life Expectancy),2019,60,5.809,0.729
South America,Bolivia,Economy,2019,61,5.779,0.776
South America,Bolivia,Family,2019,61,5.779,1.209
South America,Bolivia,Freedom,2019,61,5.779,0.511
South America,Bolivia,Generosity,2019,61,5.779,0.137
South America,Bolivia,Government trust,2019,61,5.779,0.064
South America,Bolivia,Health (Life Expectancy),2019,61,5.779,0.706
Europe,Hungary,Economy,2019,62,5.758,1.201
Europe,Hungary,Family,2019,62,5.758,1.41
Europe,Hungary,Freedom,2019,62,5.758,0.199
Europe,Hungary,Generosity,2019,62,5.758,0.081
Europe,Hungary,Government trust,2019,62,5.758,0.02
Europe,Hungary,Health (Life Expectancy),2019,62,5.758,0.828
South America,Paraguay,Economy,2019,63,5.743,0.855
South America,Paraguay,Family,2019,63,5.743,1.475
South America,Paraguay,Freedom,2019,63,5.743,0.514
South America,Paraguay,Generosity,2019,63,5.743,0.184
South America,Paraguay,Government trust,2019,63,5.743,0.08
South America,Paraguay,Health (Life Expectancy),2019,63,5.743,0.777
Asia,Northern Cyprus,Economy,2019,64,5.718,1.263
Asia,Northern Cyprus,Family,2019,64,5.718,1.252
Asia,Northern Cyprus,Freedom,2019,64,5.718,0.417
Asia,Northern Cyprus,Generosity,2019,64,5.718,0.191
Asia,Northern Cyprus,Government trust,2019,64,5.718,0.162
Asia,Northern Cyprus,Health (Life Expectancy),2019,64,5.718,1.042
South America,Peru,Economy,2019,65,5.697,0.96
South America,Peru,Family,2019,65,5.697,1.274
South America,Peru,Freedom,2019,65,5.697,0.455
South America,Peru,Generosity,2019,65,5.697,0.083
South America,Peru,Government trust,2019,65,5.697,0.027
South America,Peru,Health (Life Expectancy),2019,65,5.697,0.854
Europe,Portugal,Economy,2019,66,5.693,1.221
Europe,Portugal,Family,2019,66,5.693,1.431
Europe,Portugal,Freedom,2019,66,5.693,0.508
Europe,Portugal,Generosity,2019,66,5.693,0.047
Europe,Portugal,Government trust,2019,66,5.693,0.025
Europe,Portugal,Health (Life Expectancy),2019,66,5.693,0.999
Asia,Pakistan,Economy,2019,67,5.653,0.677
Asia,Pakistan,Family,2019,67,5.653,0.886
Asia,Pakistan,Freedom,2019,67,5.653,0.313
Asia,Pakistan,Generosity,2019,67,5.653,0.22
Asia,Pakistan,Government trust,2019,67,5.653,0.098
Asia,Pakistan,Health (Life Expectancy),2019,67,5.653,0.535
Europe,Russia,Economy,2019,68,5.648,1.183
Europe,Russia,Family,2019,68,5.648,1.452
Europe,Russia,Freedom,2019,68,5.648,0.334
Europe,Russia,Generosity,2019,68,5.648,0.082
Europe,Russia,Government trust,2019,68,5.648,0.031
Europe,Russia,Health (Life Expectancy),2019,68,5.648,0.726
Asia,Philippines,Economy,2019,69,5.631,0.807
Asia,Philippines,Family,2019,69,5.631,1.293
Asia,Philippines,Freedom,2019,69,5.631,0.558
Asia,Philippines,Generosity,2019,69,5.631,0.117
Asia,Philippines,Government trust,2019,69,5.631,0.107
Asia,Philippines,Health (Life Expectancy),2019,69,5.631,0.657
Europe,Serbia,Economy,2019,70,5.603,1.004
Europe,Serbia,Family,2019,70,5.603,1.383
Europe,Serbia,Freedom,2019,70,5.603,0.282
Europe,Serbia,Generosity,2019,70,5.603,0.137
Europe,Serbia,Government trust,2019,70,5.603,0.039
Europe,Serbia,Health (Life Expectancy),2019,70,5.603,0.854
Europe,Moldova,Economy,2019,71,5.529,0.685
Europe,Moldova,Family,2019,71,5.529,1.328
Europe,Moldova,Freedom,2019,71,5.529,0.245
Europe,Moldova,Generosity,2019,71,5.529,0.181
